Domain Name,Domain Type,Agency,Organization Name,City,State,Security Contact Email,modification,commit_datetime,commit_date
blueroof.gov,Federal - Executive,Department of Defense,DoD CIO,Washington,DC,uttam.kumar.civ@mail.mil,changed_old,2024-10-21 06:10:33+00:00,1729491033
blueroof.gov,Federal - Executive,Department of Defense,U.S. Army Corps of Engineers,Washington,DC,uttam.kumar.civ@mail.mil,changed_new,2024-10-21 06:10:33+00:00,1729491033
cecc.gov,Federal - Legislative,The Legislative Branch,Congressional Executive Commission on China,Washington,DC,(blank),changed_old,2024-10-21 06:10:33+00:00,1729491033
cecc.gov,Federal - Legislative,The Legislative Branch,Congressional Executive Commission on China,Washington,DC,richard.martins@mail.house.gov,changed_new,2024-10-21 06:10:33+00:00,1729491033
csce.gov,Federal - Legislative,The Legislative Branch,Commission on Security and Cooperation in Europe,Washington,DC,(blank),changed_old,2024-10-21 06:10:33+00:00,1729491033
csce.gov,Federal - Legislative,The Legislative Branch,Commission on Security and Cooperation in Europe,Washington,DC,richard.martins@mail.house.gov,changed_new,2024-10-21 06:10:33+00:00,1729491033
democraticleader.gov,Federal - Legislative,The Legislative Branch,US House of Representatives,Washington,DC,(blank),changed_old,2024-10-21 06:10:33+00:00,1729491033
democraticleader.gov,Federal - Legislative,The Legislative Branch,US House of Representatives,Washington,DC,richard.martins@mail.house.gov,changed_new,2024-10-21 06:10:33+00:00,1729491033
democraticwhip.gov,Federal - Legislative,The Legislative Branch,Democratic Whip's Office,Washington,DC,(blank),changed_old,2024-10-21 06:10:33+00:00,1729491033
democraticwhip.gov,Federal - Legislative,The Legislative Branch,Democratic Whip's Office,Washington,DC,richard.martins@mail.house.gov,changed_new,2024-10-21 06:10:33+00:00,1729491033
democrats.gov,Federal - Legislative,The Legislative Branch,House Democratic Caucus,Washington,DC,(blank),changed_old,2024-10-21 06:10:33+00:00,1729491033
democrats.gov,Federal - Legislative,The Legislative Branch,House Democratic Caucus,Washington,DC,richard.martins@mail.house.gov,changed_new,2024-10-21 06:10:33+00:00,1729491033
dems.gov,Federal - Legislative,The Legislative Branch,House Democratic Caucus,Washington,DC,(blank),changed_old,2024-10-21 06:10:33+00:00,1729491033
dems.gov,Federal - Legislative,The Legislative Branch,House Democratic Caucus,Washington,DC,richard.martins@mail.house.gov,changed_new,2024-10-21 06:10:33+00:00,1729491033
