Domain Name,Domain Type,Agency,Organization Name,City,State,Security Contact Email,modification,commit_datetime,commit_date
childreninadversity.gov,Federal - Executive,U.S. Agency for International Development,USAID/GH.CECA,Washington,DC,VDP@usaid.gov,changed_old,2025-07-23 06:13:07+00:00,1753251187
childreninadversity.gov,Federal - Executive,Department of State,Department of State,Washington,DC,VDP@usaid.gov,changed_new,2025-07-23 06:13:07+00:00,1753251187
feedthefuture.gov,Federal - Executive,U.S. Agency for International Development,Bureau for Resilience and Food Security (RFS),Washington,DC,VDP@USAID.GOV,changed_old,2025-07-23 06:13:07+00:00,1753251187
feedthefuture.gov,Federal - Executive,Department of State,,Washington,DC,VDP@USAID.GOV,changed_new,2025-07-23 06:13:07+00:00,1753251187
foreignassistance.gov,Federal - Executive,U.S. Agency for International Development,Foreign Assistance Office (F/PPS),Washington,DC,VDP@usaid.gov,changed_old,2025-07-23 06:13:07+00:00,1753251187
foreignassistance.gov,Federal - Executive,Department of State,Department of State,Washington,DC,VDP@usaid.gov,changed_new,2025-07-23 06:13:07+00:00,1753251187
neglecteddiseases.gov,Federal - Executive,U.S. Agency for International Development,Bureau for Global Health,Washington,DC,VDP@USAID.GOV,changed_old,2025-07-23 06:13:07+00:00,1753251187
neglecteddiseases.gov,Federal - Executive,Department of State,Department of State,Washington,DC,VDP@USAID.GOV,changed_new,2025-07-23 06:13:07+00:00,1753251187
pmi.gov,Federal - Executive,U.S. Agency for International Development,Bureau for Global Health,Washington,DC,VDP@USAID.GOV,changed_old,2025-07-23 06:13:07+00:00,1753251187
pmi.gov,Federal - Executive,Department of State,Department of State,Washington,DC,VDP@USAID.GOV,changed_new,2025-07-23 06:13:07+00:00,1753251187
usaid.gov,Federal - Executive,U.S. Agency for International Development,M/CIO,Washington,DC,VDP@USAID.GOV,changed_old,2025-07-23 06:13:07+00:00,1753251187
usaid.gov,Federal - Executive,Department of State,Department of State,Washington,DC,VDP@USAID.GOV,changed_new,2025-07-23 06:13:07+00:00,1753251187
workwithusaid.gov,Federal - Executive,U.S. Agency for International Development,United States Agency for International Development,Washington,DC,vdp@usaid.gov,changed_old,2025-07-23 06:13:07+00:00,1753251187
workwithusaid.gov,Federal - Executive,Department of State,Department of State,Washington,DC,vdp@usaid.gov,changed_new,2025-07-23 06:13:07+00:00,1753251187
prosperafrica.gov,Federal - Executive,U.S. Agency for International Development,U.S. Agency for International Development,Washington,DC,vdp@usaid.gov,changed_old,2025-07-23 06:13:07+00:00,1753251187
prosperafrica.gov,Federal - Executive,U.S. Agency for International Development,Department of State,Washington,DC,vdp@usaid.gov,changed_new,2025-07-23 06:13:07+00:00,1753251187
