Domain Name,Domain Type,Agency,Organization Name,City,State,Security Contact Email,modification,commit_datetime,commit_date
ehr.gov,Federal - Executive,Department of Defense,Federal Electronic Health Record Modernization,Rosslyn,VA,Duc.Nguyen1@va.gov,changed_old,2025-04-19 06:09:36+00:00,1745042976
ehr.gov,Federal - Executive,Department of Defense,Federal Electronic Health Record Modernization,Rosslyn,VA,joseph.m.biondolillo.civ@health.mil,changed_new,2025-04-19 06:09:36+00:00,1745042976
coronavirus.gov,Federal - Executive,Executive Office of the President,Executive Office of the President,Atlanta,GA,dl.eop.cloudadmin@eop.gov,changed_old,2025-04-19 06:09:36+00:00,1745042976
coronavirus.gov,Federal - Executive,Executive Office of the President,Executive Office of the President,Washington,DC,dl.eop.cloudadmin@eop.gov,changed_new,2025-04-19 06:09:36+00:00,1745042976
covid.gov,Federal - Executive,Executive Office of the President,Executive Office of the President,,DC,dl.eop.cloudadmin@eop.gov,changed_old,2025-04-19 06:09:36+00:00,1745042976
covid.gov,Federal - Executive,Executive Office of the President,Executive Office of the President,Washington,DC,dl.eop.cloudadmin@eop.gov,changed_new,2025-04-19 06:09:36+00:00,1745042976
covidtest.gov,Federal - Executive,Executive Office of the President,Executive Office of the President,,DC,dl.eop.cloudadmin@eop.gov,changed_old,2025-04-19 06:09:36+00:00,1745042976
covidtest.gov,Federal - Executive,Executive Office of the President,Executive Office of the President,Washington,DC,dl.eop.cloudadmin@eop.gov,changed_new,2025-04-19 06:09:36+00:00,1745042976
covidtests.gov,Federal - Executive,Executive Office of the President,Executive Office of the President,,DC,dl.eop.cloudadmin@eop.gov,changed_old,2025-04-19 06:09:36+00:00,1745042976
covidtests.gov,Federal - Executive,Executive Office of the President,Executive Office of the President,Washington,DC,dl.eop.cloudadmin@eop.gov,changed_new,2025-04-19 06:09:36+00:00,1745042976
