Domain Name,Domain Type,Agency,Organization Name,City,State,Security Contact Email,modification,commit_datetime,commit_date
amtrakoig.gov,Federal - Executive,AMTRAK,Office of Inspector General,Washington,DC,registrar@dotgov.gov,changed_old,2024-07-17 09:24:37-04:00,1721222677
amtrakoig.gov,Federal - Executive,AMTRAK,Office of Inspector General,Washington,DC,(blank),changed_new,2024-07-17 09:24:37-04:00,1721222677
arc.gov,Federal - Executive,Appalachian Regional Commission,Appalachian Regional Commission,Washington,DC,registrar@dotgov.gov,changed_old,2024-07-17 09:24:37-04:00,1721222677
arc.gov,Federal - Executive,Appalachian Regional Commission,Appalachian Regional Commission,Washington,DC,(blank),changed_new,2024-07-17 09:24:37-04:00,1721222677
asc.gov,Federal - Executive,Appraisal Subcommittee of the Federal Financial Institutions Examination Council,Appraisal Subcommittee,Washington,DC,registrar@dotgov.gov,changed_old,2024-07-17 09:24:37-04:00,1721222677
asc.gov,Federal - Executive,Appraisal Subcommittee of the Federal Financial Institutions Examination Council,Appraisal Subcommittee,Washington,DC,(blank),changed_new,2024-07-17 09:24:37-04:00,1721222677
cia.gov,Federal - Executive,Central Intelligence Agency,Central Intelligence Agency,Washington,DC,registrar@dotgov.gov,changed_old,2024-07-17 09:24:37-04:00,1721222677
cia.gov,Federal - Executive,Central Intelligence Agency,Central Intelligence Agency,Washington,DC,(blank),changed_new,2024-07-17 09:24:37-04:00,1721222677
ic.gov,Federal - Executive,Central Intelligence Agency,Central Intelligence Agency,Washington,DC,registrar@dotgov.gov,changed_old,2024-07-17 09:24:37-04:00,1721222677
ic.gov,Federal - Executive,Central Intelligence Agency,Central Intelligence Agency,Washington,DC,(blank),changed_new,2024-07-17 09:24:37-04:00,1721222677
istac.gov,Federal - Executive,Central Intelligence Agency,Central Intelligence Agency,Washington,DC,registrar@dotgov.gov,changed_old,2024-07-17 09:24:37-04:00,1721222677
istac.gov,Federal - Executive,Central Intelligence Agency,Central Intelligence Agency,Washington,DC,(blank),changed_new,2024-07-17 09:24:37-04:00,1721222677
odci.gov,Federal - Executive,Central Intelligence Agency,Central Intelligence Agency,Washington,DC,registrar@dotgov.gov,changed_old,2024-07-17 09:24:37-04:00,1721222677
odci.gov,Federal - Executive,Central Intelligence Agency,Central Intelligence Agency,Washington,DC,(blank),changed_new,2024-07-17 09:24:37-04:00,1721222677
opensource.gov,Federal - Executive,Central Intelligence Agency,DNI Open Source Center,Washington,DC,registrar@dotgov.gov,changed_old,2024-07-17 09:24:37-04:00,1721222677
opensource.gov,Federal - Executive,Central Intelligence Agency,DNI Open Source Center,Washington,DC,(blank),changed_new,2024-07-17 09:24:37-04:00,1721222677
osde.gov,Federal - Executive,Central Intelligence Agency,CIA\GCS OSEG,Reston,VA,registrar@dotgov.gov,changed_old,2024-07-17 09:24:37-04:00,1721222677
osde.gov,Federal - Executive,Central Intelligence Agency,CIA\GCS OSEG,Reston,VA,(blank),changed_new,2024-07-17 09:24:37-04:00,1721222677
ucia.gov,Federal - Executive,Central Intelligence Agency,Central Intelligence Agency,Washington,DC,registrar@dotgov.gov,changed_old,2024-07-17 09:24:37-04:00,1721222677
ucia.gov,Federal - Executive,Central Intelligence Agency,Central Intelligence Agency,Washington,DC,(blank),changed_new,2024-07-17 09:24:37-04:00,1721222677
dra.gov,Federal - Executive,Delta Regional Authority,Delta Regional Authority,Clarksdale,MS,registrar@dotgov.gov,changed_old,2024-07-17 09:24:37-04:00,1721222677
dra.gov,Federal - Executive,Delta Regional Authority,Delta Regional Authority,Clarksdale,MS,(blank),changed_new,2024-07-17 09:24:37-04:00,1721222677
tracss.gov,Federal - Executive,Department of Commerce,National Oceanic and Atmospheric Administration,Silver Spring,MD,dotgov@cisa.dhs.gov,changed_old,2024-07-17 09:24:37-04:00,1721222677
tracss.gov,Federal - Executive,Department of Commerce,National Oceanic and Atmospheric Administration,Silver Spring,MD,(blank),changed_new,2024-07-17 09:24:37-04:00,1721222677
businessdefense.gov,Federal - Executive,Department of Defense,"Office of the Under Secretary of Defense for Acquisition, Technology and Logistics",Washington,DC,registrar@dotgov.gov,changed_old,2024-07-17 09:24:37-04:00,1721222677
businessdefense.gov,Federal - Executive,Department of Defense,"Office of the Under Secretary of Defense for Acquisition, Technology and Logistics",Washington,DC,(blank),changed_new,2024-07-17 09:24:37-04:00,1721222677
cmts.gov,Federal - Executive,Department of Defense,US Army Corps of Engineers,Mobile,AL,registrar@dotgov.gov,changed_old,2024-07-17 09:24:37-04:00,1721222677
cmts.gov,Federal - Executive,Department of Defense,US Army Corps of Engineers,Mobile,AL,(blank),changed_new,2024-07-17 09:24:37-04:00,1721222677
cnss.gov,Federal - Executive,Department of Defense,CNSS Secretariat,Fort Meade,MD,registrar@dotgov.gov,changed_old,2024-07-17 09:24:37-04:00,1721222677
cnss.gov,Federal - Executive,Department of Defense,CNSS Secretariat,Fort Meade,MD,(blank),changed_new,2024-07-17 09:24:37-04:00,1721222677
ctoc.gov,Federal - Executive,Department of Defense,MCTFT,Starke,FL,registrar@dotgov.gov,changed_old,2024-07-17 09:24:37-04:00,1721222677
ctoc.gov,Federal - Executive,Department of Defense,MCTFT,Starke,FL,(blank),changed_new,2024-07-17 09:24:37-04:00,1721222677
dc3on.gov,Federal - Executive,Department of Defense,Defense Cyber Crime Center,Linthicum,MD,registrar@dotgov.gov,changed_old,2024-07-17 09:24:37-04:00,1721222677
dc3on.gov,Federal - Executive,Department of Defense,Defense Cyber Crime Center,Linthicum,MD,(blank),changed_new,2024-07-17 09:24:37-04:00,1721222677
ioss.gov,Federal - Executive,Department of Defense,Interagency OPSEC Support Staff,Greenbelt,MD,registrar@dotgov.gov,changed_old,2024-07-17 09:24:37-04:00,1721222677
ioss.gov,Federal - Executive,Department of Defense,Interagency OPSEC Support Staff,Greenbelt,MD,(blank),changed_new,2024-07-17 09:24:37-04:00,1721222677
lps.gov,Federal - Executive,Department of Defense,"National Security Agency, Laboratory for Physical Sciences",College Park,MD,registrar@dotgov.gov,changed_old,2024-07-17 09:24:37-04:00,1721222677
lps.gov,Federal - Executive,Department of Defense,"National Security Agency, Laboratory for Physical Sciences",College Park,MD,(blank),changed_new,2024-07-17 09:24:37-04:00,1721222677
mtmc.gov,Federal - Executive,Department of Defense,Department of Defense,Alexandria,VA,registrar@dotgov.gov,changed_old,2024-07-17 09:24:37-04:00,1721222677
mtmc.gov,Federal - Executive,Department of Defense,Department of Defense,Alexandria,VA,(blank),changed_new,2024-07-17 09:24:37-04:00,1721222677
mypay.gov,Federal - Executive,Department of Defense,Defense Finance and Accounting Service,Indianapolis,IN,registrar@dotgov.gov,changed_old,2024-07-17 09:24:37-04:00,1721222677
mypay.gov,Federal - Executive,Department of Defense,Defense Finance and Accounting Service,Indianapolis,IN,(blank),changed_new,2024-07-17 09:24:37-04:00,1721222677
nationalresourcedirectory.gov,Federal - Executive,Department of Defense,Office of Warrior Care Policy,Arlington,VA,registrar@dotgov.gov,changed_old,2024-07-17 09:24:37-04:00,1721222677
nationalresourcedirectory.gov,Federal - Executive,Department of Defense,Office of Warrior Care Policy,Arlington,VA,(blank),changed_new,2024-07-17 09:24:37-04:00,1721222677
nrd.gov,Federal - Executive,Department of Defense,Office of Warrior Care Policy,Arlington,VA,registrar@dotgov.gov,changed_old,2024-07-17 09:24:37-04:00,1721222677
nrd.gov,Federal - Executive,Department of Defense,Office of Warrior Care Policy,Arlington,VA,(blank),changed_new,2024-07-17 09:24:37-04:00,1721222677
ukraineoversight.gov,Federal - Executive,Department of Defense,Department of Defense Office of Inspector General,Alexandria,VA,dotgov@cisa.dhs.gov,changed_old,2024-07-17 09:24:37-04:00,1721222677
ukraineoversight.gov,Federal - Executive,Department of Defense,Department of Defense Office of Inspector General,Alexandria,VA,(blank),changed_new,2024-07-17 09:24:37-04:00,1721222677
coronavirus.gov,Federal - Executive,Department of Health and Human Services,Centers for Disease Control and Prevention,Atlanta,GA,registrar@dotgov.gov,changed_old,2024-07-17 09:24:37-04:00,1721222677
coronavirus.gov,Federal - Executive,Department of Health and Human Services,Centers for Disease Control and Prevention,Atlanta,GA,(blank),changed_new,2024-07-17 09:24:37-04:00,1721222677
encuentraapoyo.gov,Federal - Executive,Department of Health and Human Services,Substance Abuse and Mental Health Services Administration,Rockville,MD,registrar@dotgov.gov,changed_old,2024-07-17 09:24:37-04:00,1721222677
encuentraapoyo.gov,Federal - Executive,Department of Health and Human Services,Substance Abuse and Mental Health Services Administration,Rockville,MD,(blank),changed_new,2024-07-17 09:24:37-04:00,1721222677
headstart.gov,Federal - Executive,Department of Health and Human Services,The Administration for Children and Families (ACF),Washington,DC,dotgov@cisa.dhs.gov,changed_old,2024-07-17 09:24:37-04:00,1721222677
headstart.gov,Federal - Executive,Department of Health and Human Services,The Administration for Children and Families (ACF),Washington,DC,(blank),changed_new,2024-07-17 09:24:37-04:00,1721222677
lowerdrugcosts.gov,Federal - Executive,Department of Health and Human Services,Office of Assistant Secretary of Public Affairs,Washington,DC,dotgov@cisa.dhs.gov,changed_old,2024-07-17 09:24:37-04:00,1721222677
lowerdrugcosts.gov,Federal - Executive,Department of Health and Human Services,Office of Assistant Secretary of Public Affairs,Washington,DC,(blank),changed_new,2024-07-17 09:24:37-04:00,1721222677
medicamentosbajoprecio.gov,Federal - Executive,Department of Health and Human Services,Office of the Assistant Secretary for Public Affairs (ASPA),Washington,DC,dotgov@cisa.dhs.gov,changed_old,2024-07-17 09:24:37-04:00,1721222677
medicamentosbajoprecio.gov,Federal - Executive,Department of Health and Human Services,Office of the Assistant Secretary for Public Affairs (ASPA),Washington,DC,(blank),changed_new,2024-07-17 09:24:37-04:00,1721222677
hsi.gov,Federal - Executive,Department of Homeland Security,Office of the Chief Information Officer,Washington,DC,dotgov@cisa.dhs.gov,changed_old,2024-07-17 09:24:37-04:00,1721222677
hsi.gov,Federal - Executive,Department of Homeland Security,Office of the Chief Information Officer,Washington,DC,(blank),changed_new,2024-07-17 09:24:37-04:00,1721222677
hudhomestore.gov,Federal - Executive,Department of Housing and Urban Development,Department of Housing and Urban Development,Washington,DC,registrar@dotgov.gov,changed_old,2024-07-17 09:24:37-04:00,1721222677
hudhomestore.gov,Federal - Executive,Department of Housing and Urban Development,Department of Housing and Urban Development,Washington,DC,(blank),changed_new,2024-07-17 09:24:37-04:00,1721222677
seized.gov,Federal - Executive,Department of Justice,Federal Bureau of Investigation,Washington,DC,registrar@dotgov.gov,changed_old,2024-07-17 09:24:37-04:00,1721222677
seized.gov,Federal - Executive,Department of Justice,Federal Bureau of Investigation,Washington,DC,(blank),changed_new,2024-07-17 09:24:37-04:00,1721222677
tsc.gov,Federal - Executive,Department of Justice,Terrorist Screening Center,Washington,DC,registrar@dotgov.gov,changed_old,2024-07-17 09:24:37-04:00,1721222677
tsc.gov,Federal - Executive,Department of Justice,Terrorist Screening Center,Washington,DC,(blank),changed_new,2024-07-17 09:24:37-04:00,1721222677
ce-ncsc.gov,Federal - Executive,Director of National Intelligence,Office of the Director of National Intelligence,McLean,VA,registrar@dotgov.gov,changed_old,2024-07-17 09:24:37-04:00,1721222677
ce-ncsc.gov,Federal - Executive,Director of National Intelligence,Office of the Director of National Intelligence,McLean,VA,(blank),changed_new,2024-07-17 09:24:37-04:00,1721222677
dni.gov,Federal - Executive,Director of National Intelligence,Office of Directorate of National Intelligence,McLean,VA,registrar@dotgov.gov,changed_old,2024-07-17 09:24:37-04:00,1721222677
dni.gov,Federal - Executive,Director of National Intelligence,Office of Directorate of National Intelligence,McLean,VA,(blank),changed_new,2024-07-17 09:24:37-04:00,1721222677
iarpa.gov,Federal - Executive,Director of National Intelligence,ODNI - IARPA,College Park,MD,registrar@dotgov.gov,changed_old,2024-07-17 09:24:37-04:00,1721222677
iarpa.gov,Federal - Executive,Director of National Intelligence,ODNI - IARPA,College Park,MD,(blank),changed_new,2024-07-17 09:24:37-04:00,1721222677
iarpa-ideas.gov,Federal - Executive,Director of National Intelligence,Office of the Director of National Intelligence,Washington,DC,registrar@dotgov.gov,changed_old,2024-07-17 09:24:37-04:00,1721222677
iarpa-ideas.gov,Federal - Executive,Director of National Intelligence,Office of the Director of National Intelligence,Washington,DC,(blank),changed_new,2024-07-17 09:24:37-04:00,1721222677
icjointduty.gov,Federal - Executive,Director of National Intelligence,Office of the Director of National Intelligence,Washington,DC,registrar@dotgov.gov,changed_old,2024-07-17 09:24:37-04:00,1721222677
icjointduty.gov,Federal - Executive,Director of National Intelligence,Office of the Director of National Intelligence,Washington,DC,(blank),changed_new,2024-07-17 09:24:37-04:00,1721222677
intel.gov,Federal - Executive,Director of National Intelligence,Office of the Director of National Intelligence,McLean,VA,registrar@dotgov.gov,changed_old,2024-07-17 09:24:37-04:00,1721222677
intel.gov,Federal - Executive,Director of National Intelligence,Office of the Director of National Intelligence,McLean,VA,(blank),changed_new,2024-07-17 09:24:37-04:00,1721222677
intelligence.gov,Federal - Executive,Director of National Intelligence,Office of Director of National Intelligence - Public Affairs Office,Washington,DC,registrar@dotgov.gov,changed_old,2024-07-17 09:24:37-04:00,1721222677
